RegionName,StateName,SizeRank,2015,2016,2017,2018,2019
Isanti,Minnesota,3104,153983.33333333334,173850.0,183266.66666666666,203141.66666666666,218133.33333333334
Clawson,Michigan,3105,150250.0,156666.66666666666,175508.33333333334,188816.66666666666,200800.0
Willowbrook,Illinois,3106,162325.0,167908.33333333334,157583.33333333334,181200.0,203250.0
Ridge,New York,3108,0.0,179525.0,291533.3333333333,286866.6666666667,311375.0
Pepperell,Massachusetts,3110,0.0,211233.33333333334,328175.0,322000.0,352925.0
Kingston,Washington,3112,0.0,0.0,101283.33333333333,417058.3333333333,456958.3333333333
Rehoboth,Massachusetts,3113,0.0,0.0,257516.66666666666,404191.6666666667,412216.6666666667
Campton Hills,Illinois,3114,383708.3333333333,377575.0,387300.0,421500.0,434775.0
Burr Ridge,Illinois,3115,0.0,258358.33333333334,482958.3333333333,497908.3333333333,483216.6666666667
Waconia,Minnesota,3116,240916.66666666666,243616.66666666666,260308.33333333334,285433.3333333333,287850.0
Glen Rock,New Jersey,3117,595966.6666666666,579391.6666666666,588325.0,603491.6666666666,618366.6666666666
Sumner,Washington,3118,0.0,182933.33333333334,300750.0,340525.0,371383.3333333333
Bridgeton,Missouri,3120,95283.33333333333,147491.66666666666,153700.0,164908.33333333334,174025.0
Saint Ann,Missouri,3121,0.0,36175.0,70883.33333333333,79808.33333333333,85275.0
Keystone Heights,Florida,3123,74625.0,111033.33333333333,126150.0,144358.33333333334,161083.33333333334
Green River,Wyoming,3124,0.0,0.0,145016.66666666666,221783.33333333334,222325.0
Northlake,Illinois,3125,29900.0,155583.33333333334,166658.33333333334,175133.33333333334,190483.33333333334
Winfield,Illinois,3126,246483.33333333334,257191.66666666666,281008.3333333333,293516.6666666667,296108.3333333333
Vienna,West Virginia,3127,124575.0,117141.66666666667,109508.33333333333,133150.0,111025.0
White City,Oregon,3128,104550.0,173316.66666666666,206083.33333333334,219933.33333333334,241575.0
Beebe,Arkansas,3130,0.0,93108.33333333333,133250.0,113675.0,114033.33333333333
Moneta,Virginia,3131,0.0,207450.0,305258.3333333333,310808.3333333333,304825.0
Pagosa Springs,Colorado,3132,215066.66666666666,238966.66666666666,260433.33333333334,296675.0,320975.0
Sorrento,Florida,3133,176541.66666666666,206158.33333333334,224191.66666666666,250058.33333333334,254358.33333333334
Winnetka,Illinois,3134,1034550.0,884883.3333333334,915600.0,1008208.3333333334,1088566.6666666667
Town Of Clay,New York,3136,90041.66666666667,129675.0,136208.33333333334,150458.33333333334,158783.33333333334
Seven Hills,Ohio,3137,156666.66666666666,162141.66666666666,168800.0,184833.33333333334,185325.0
Rockton,Illinois,3138,0.0,0.0,104475.0,159975.0,169258.33333333334
Ponte Vedra,Florida,3139,0.0,0.0,207891.66666666666,333941.6666666667,383466.6666666667
Camano Island,Washington,3141,304516.6666666667,348875.0,401783.3333333333,417516.6666666667,443741.6666666667
Grand Terrace,California,3142,0.0,254550.0,326766.6666666667,357816.6666666667,361733.3333333333
Geneseo,Illinois,3143,141041.66666666666,148783.33333333334,151475.0,162883.33333333334,165658.33333333334
Guttenberg,New Jersey,3144,0.0,131941.66666666666,305933.3333333333,315508.3333333333,353716.6666666667
View Park-Windsor Hills,California,3146,0.0,569116.6666666666,805866.6666666666,865400.0,930508.3333333334
Fairview,Tennessee,3147,184833.33333333334,210250.0,236575.0,262616.6666666667,270641.6666666667
Sartell,Minnesota,3148,121966.66666666667,183616.66666666666,201375.0,216691.66666666666,201991.66666666666
East Bethel,Minnesota,3149,208933.33333333334,230391.66666666666,246516.66666666666,249325.0,265916.6666666667
Coarsegold,California,3151,208258.33333333334,227591.66666666666,251766.66666666666,295516.6666666667,282716.6666666667
Dudley,Massachusetts,3152,0.0,0.0,54616.666666666664,249325.0,262883.3333333333
Rosaryville,Maryland,3153,259766.66666666666,277575.0,298350.0,317508.3333333333,333350.0
Cocoa Beach,Florida,3156,132375.0,256541.66666666666,269975.0,273683.3333333333,225850.0
Saint James,New York,3157,370791.6666666667,400191.6666666667,391650.0,417533.3333333333,429800.0
Duvall,Washington,3158,439666.6666666667,478575.0,553525.0,615316.6666666666,608050.0
East Grand Rapids,Michigan,3160,288291.6666666667,313883.3333333333,349175.0,366066.6666666667,368583.3333333333
Moody,Alabama,3161,140008.33333333334,144041.66666666666,153625.0,165533.33333333334,174125.0
Bellmawr,New Jersey,3163,0.0,0.0,0.0,129425.0,137083.33333333334
Liberty Hill,Texas,3164,241958.33333333334,257708.33333333334,276225.0,275883.3333333333,324341.6666666667
Goulds,Florida,3165,0.0,0.0,17741.666666666668,228341.66666666666,225708.33333333334
Town Of Farmington,New York,3167,0.0,0.0,129491.66666666667,166466.66666666666,170141.66666666666
Snoqualmie,Washington,3168,490175.0,550175.0,624066.6666666666,664116.6666666666,683341.6666666666
Solana Beach,California,3171,948641.6666666666,979866.6666666666,1103558.3333333333,1192241.6666666667,1161608.3333333333
Mauldin,South Carolina,3174,136208.33333333334,147958.33333333334,158500.0,167691.66666666666,178725.0
Eatontown,New Jersey,3175,289175.0,313466.6666666667,307775.0,322241.6666666667,357841.6666666667
Big Bear City,California,3176,163350.0,187358.33333333334,210216.66666666666,229758.33333333334,239483.33333333334
Ellenton,Florida,3178,210150.0,233025.0,240666.66666666666,264366.6666666667,277100.0
Atoka,Tennessee,3179,108158.33333333333,160275.0,179833.33333333334,198825.0,207475.0
Pinehurst,North Carolina,3181,203183.33333333334,191875.0,207908.33333333334,227050.0,236441.66666666666
Kelseyville,California,3182,213225.0,244933.33333333334,255933.33333333334,273541.6666666667,284183.3333333333
Barnhart,Missouri,3185,140516.66666666666,161941.66666666666,160716.66666666666,162966.66666666666,179183.33333333334
Vicksburg,Michigan,3186,135491.66666666666,146816.66666666666,137025.0,153158.33333333334,170675.0
Scappoose,Oregon,3187,244383.33333333334,280383.3333333333,303725.0,337050.0,351483.3333333333
Gardendale,Alabama,3188,138858.33333333334,141933.33333333334,158141.66666666666,153058.33333333334,170316.66666666666
Tecumseh,Michigan,3189,113333.33333333333,133091.66666666666,143991.66666666666,142991.66666666666,147816.66666666666
Signal Hill,California,3190,251475.0,407558.3333333333,456250.0,516741.6666666667,519908.3333333333
Pompton Lakes,New Jersey,3193,263025.0,247333.33333333334,273775.0,273483.3333333333,278933.3333333333
Waddell,Arizona,3194,229725.0,243150.0,277908.3333333333,285591.6666666667,306566.6666666667
Traverse City,Michigan,3195,197291.66666666666,210108.33333333334,241575.0,245733.33333333334,267716.6666666667
Grosse Pointe Park,Michigan,3196,253208.33333333334,267200.0,259008.33333333334,319250.0,334875.0
Indian Head,Maryland,3198,0.0,148183.33333333334,174366.66666666666,196908.33333333334,210650.0
Canyon,Texas,3199,0.0,0.0,45866.666666666664,138383.33333333334,152400.0
Walkersville,Maryland,3200,242333.33333333334,248800.0,277000.0,278125.0,282283.3333333333
Amherst,New Hampshire,3201,307600.0,310866.6666666667,344333.3333333333,355808.3333333333,394541.6666666667
Breckenridge,Colorado,3202,502275.0,537025.0,658575.0,680616.6666666666,800466.6666666666
Cloquet,Minnesota,3203,48125.0,132466.66666666666,135266.66666666666,141658.33333333334,152566.66666666666
Marengo,Illinois,3204,157808.33333333334,166366.66666666666,188158.33333333334,193300.0,135258.33333333334
Santa Rosa Beach,Florida,3206,0.0,0.0,265225.0,460058.3333333333,519400.0
Macedonia,Ohio,3207,182691.66666666666,176066.66666666666,190008.33333333334,212633.33333333334,229066.66666666666
Country Walk,Florida,3209,259141.66666666666,299641.6666666667,324066.6666666667,341291.6666666667,355950.0
Channahon,Illinois,3210,190275.0,193341.66666666666,213250.0,234258.33333333334,234775.0
Lunenburg,Massachusetts,3211,162225.0,265666.6666666667,257066.66666666666,285666.6666666667,312025.0
Highlands,Texas,3212,0.0,104108.33333333333,136525.0,146925.0,163266.66666666666
Hayes,Virginia,3214,0.0,0.0,112416.66666666667,244383.33333333334,247275.0
Downingtown,Pennsylvania,3218,300950.0,306100.0,326041.6666666667,313658.3333333333,337258.3333333333
Merriam,Kansas,3219,108941.66666666667,162650.0,179275.0,193675.0,213200.0
Conshohocken,Pennsylvania,3220,268116.6666666667,283325.0,296975.0,297383.3333333333,316783.3333333333
Saint Robert,Missouri,3222,0.0,0.0,0.0,114083.33333333333,160216.66666666666
Estacada,Oregon,3224,273250.0,282241.6666666667,311241.6666666667,346408.3333333333,334858.3333333333
Flossmoor,Illinois,3225,185900.0,172658.33333333334,184808.33333333334,192683.33333333334,204508.33333333334
Manteno,Illinois,3226,114691.66666666667,178825.0,199916.66666666666,206808.33333333334,201875.0
California City,California,3227,87725.0,105800.0,126583.33333333333,142491.66666666666,154941.66666666666
Rocky Point,New York,3228,232300.0,246866.66666666666,262833.3333333333,276750.0,291158.3333333333
Strasburg,Virginia,3230,171866.66666666666,171350.0,180141.66666666666,189133.33333333334,206466.66666666666
High Springs,Florida,3231,148266.66666666666,156975.0,158191.66666666666,180325.0,196841.66666666666
Linthicum Heights,Maryland,3232,240300.0,246875.0,267991.6666666667,275383.3333333333,294591.6666666667
Fife,Washington,3233,190300.0,278550.0,299591.6666666667,337508.3333333333,359241.6666666667
Knox,Indiana,3234,0.0,0.0,9575.0,110800.0,116041.66666666667
Centreville,Maryland,3235,0.0,193758.33333333334,312066.6666666667,314158.3333333333,329875.0
Hewitt,Texas,3236,149641.66666666666,160608.33333333334,174816.66666666666,200883.33333333334,198316.66666666666
Coral Hills,Maryland,3237,0.0,100200.0,181091.66666666666,181175.0,210633.33333333334
New Hyde Park,New York,3238,550616.6666666666,577533.3333333334,613116.6666666666,661125.0,676808.3333333334
Pike Road,Alabama,3239,260225.0,268250.0,284808.3333333333,278808.3333333333,273316.6666666667
Lakeport,California,3240,0.0,0.0,161233.33333333334,298291.6666666667,287166.6666666667
Bulverde,Texas,3241,335483.3333333333,338283.3333333333,363766.6666666667,385266.6666666667,394983.3333333333
Norwell,Massachusetts,3242,0.0,390300.0,605233.3333333334,609541.6666666666,628583.3333333334
Totowa,New Jersey,3243,0.0,244591.66666666666,333550.0,361708.3333333333,353783.3333333333
Emmaus,Pennsylvania,3244,160283.33333333334,183908.33333333334,184466.66666666666,204150.0,213166.66666666666
Beach Park,Illinois,3247,26216.666666666668,129141.66666666667,148533.33333333334,153450.0,172641.66666666666
Troutman,North Carolina,3248,122208.33333333333,203058.33333333334,189333.33333333334,213808.33333333334,289283.3333333333
Shepherdsville,Kentucky,3249,123483.33333333333,133966.66666666666,143483.33333333334,146241.66666666666,154633.33333333334
Hopatcong,New Jersey,3250,66316.66666666667,167458.33333333334,163208.33333333334,197341.66666666666,219041.66666666666
Taneytown,Maryland,3251,0.0,0.0,62058.333333333336,238100.0,246683.33333333334
Ammon,Idaho,3252,0.0,0.0,122775.0,204275.0,220550.0
Leland,North Carolina,3253,194400.0,198050.0,205875.0,225800.0,226641.66666666666
Miller Place,New York,3254,191800.0,364450.0,375775.0,383766.6666666667,402750.0
Lake Arrowhead,California,3255,286991.6666666667,306866.6666666667,327291.6666666667,359208.3333333333,368450.0
Highland Springs,Virginia,3256,13866.666666666666,102758.33333333333,115608.33333333333,125666.66666666667,138983.33333333334
Holbrook,Massachusetts,3257,168791.66666666666,270483.3333333333,298983.3333333333,341375.0,342250.0
Stallings,North Carolina,3258,199691.66666666666,217916.66666666666,225475.0,259500.0,281433.3333333333
Celina,Texas,3259,240850.0,320400.0,355325.0,355983.3333333333,371125.0
Maynard,Massachusetts,3261,0.0,181033.33333333334,346225.0,360808.3333333333,353600.0
Robinson,Texas,3263,0.0,107333.33333333333,176708.33333333334,183950.0,196375.0
Mahomet,Illinois,3265,211166.66666666666,215041.66666666666,228050.0,247375.0,245391.66666666666
Manville,New Jersey,3267,133133.33333333334,200116.66666666666,211666.66666666666,235850.0,248216.66666666666
Santa Fe,Texas,3269,108883.33333333333,180958.33333333334,187583.33333333334,196375.0,203516.66666666666
Hull,Massachusetts,3270,0.0,0.0,217616.66666666666,371333.3333333333,377891.6666666667
Smithville,Missouri,3271,170233.33333333334,191616.66666666666,199858.33333333334,229225.0,236275.0
Morro Bay,California,3272,544400.0,574766.6666666666,624591.6666666666,663633.3333333334,670341.6666666666
Hobe Sound,Florida,3273,238866.66666666666,270175.0,282833.3333333333,299216.6666666667,306441.6666666667
Raymond,New Hampshire,3275,0.0,0.0,163716.66666666666,252516.66666666666,287358.3333333333
Falling Waters,West Virginia,3276,0.0,0.0,161933.33333333334,190391.66666666666,209600.0
Bound Brook,New Jersey,3277,0.0,78775.0,213616.66666666666,259316.66666666666,265983.3333333333
Hampton Bays,New York,3278,420533.3333333333,423775.0,473408.3333333333,484941.6666666667,523325.0
South Beloit,Illinois,3279,76733.33333333333,119408.33333333333,124500.0,138116.66666666666,137166.66666666666
Umatilla,Florida,3280,0.0,12291.666666666666,138258.33333333334,150525.0,155441.66666666666
Leeds,Alabama,3281,55575.0,130316.66666666667,136141.66666666666,149241.66666666666,160966.66666666666
Statham,Georgia,3282,133741.66666666666,144708.33333333334,153291.66666666666,187375.0,179133.33333333334
Oatfield,Oregon,3283,298883.3333333333,337441.6666666667,353775.0,379091.6666666667,382350.0
Center Township,Pennsylvania,3284,0.0,0.0,113941.66666666667,172000.0,192208.33333333334
Shasta Lake,California,3285,156033.33333333334,158825.0,183616.66666666666,185875.0,206883.33333333334
Port Clinton,Ohio,3286,0.0,0.0,66816.66666666667,153758.33333333334,146391.66666666666
New Market,Alabama,3287,77366.66666666667,120208.33333333333,133416.66666666666,146616.66666666666,157016.66666666666
Brookings,Oregon,3288,271000.0,294833.3333333333,314966.6666666667,327416.6666666667,359250.0
Rancho Santa Fe,California,3290,2146175.0,2142808.3333333335,2181833.3333333335,2226425.0,2358141.6666666665
California,Maryland,3291,0.0,51366.666666666664,224625.0,236275.0,249325.0
Lakeway,Texas,3292,422533.3333333333,445841.6666666667,454283.3333333333,485058.3333333333,500958.3333333333
Hackettstown,New Jersey,3293,238900.0,260508.33333333334,247891.66666666666,243233.33333333334,242308.33333333334
Payette,Idaho,3294,0.0,0.0,86416.66666666667,149816.66666666666,171141.66666666666
Old Saybrook,Connecticut,3295,348983.3333333333,383783.3333333333,364216.6666666667,371850.0,376941.6666666667
Standish,Maine,3296,0.0,0.0,156808.33333333334,229533.33333333334,255850.0
Whitesboro,New York,3299,0.0,0.0,76333.33333333333,140633.33333333334,141566.66666666666
Liberty Lake,Washington,3300,266283.3333333333,261116.66666666666,291400.0,310500.0,356116.6666666667
Colts Neck Township,New Jersey,3302,650091.6666666666,652300.0,742616.6666666666,716033.3333333334,690683.3333333334
Glenn Heights,Texas,3303,84333.33333333333,158716.66666666666,174425.0,203375.0,222775.0
Sugar Grove,Illinois,3304,240383.33333333334,246483.33333333334,266566.6666666667,254058.33333333334,265433.3333333333
Stevensville,Montana,3305,225616.66666666666,255875.0,267941.6666666667,294575.0,306616.6666666667
Creswell,Oregon,3307,0.0,159258.33333333334,261291.66666666666,288516.6666666667,297341.6666666667
Gold Canyon,Arizona,3308,245150.0,245183.33333333334,255741.66666666666,279433.3333333333,297216.6666666667
Browns Mills,New Jersey,3309,0.0,25825.0,114616.66666666667,121441.66666666667,146375.0
Longs,South Carolina,3310,138708.33333333334,144191.66666666666,146858.33333333334,161983.33333333334,166141.66666666666
Byram,Mississippi,3311,79666.66666666667,119158.33333333333,130741.66666666667,128733.33333333333,137108.33333333334
Minden,Nevada,3312,324416.6666666667,344725.0,376841.6666666667,425991.6666666667,446591.6666666667
Waldwick,New Jersey,3313,0.0,0.0,0.0,313933.3333333333,433175.0
Loxley,Alabama,3314,47958.333333333336,143725.0,150558.33333333334,158116.66666666666,173450.0
Shallotte,North Carolina,3315,0.0,41633.333333333336,189083.33333333334,194441.66666666666,209483.33333333334
Saint Pete Beach,Florida,3316,360991.6666666667,379500.0,409758.3333333333,433833.3333333333,423233.3333333333
Grain Valley,Missouri,3317,169133.33333333334,168741.66666666666,180483.33333333334,198141.66666666666,214508.33333333334
Firestone,Colorado,3319,300666.6666666667,329016.6666666667,363058.3333333333,387883.3333333333,372533.3333333333
Colfax,California,3320,286416.6666666667,311333.3333333333,362450.0,360841.6666666667,353750.0
Succasunna,Pennsylvania,3321,0.0,0.0,0.0,278916.6666666667,362008.3333333333
Brewster,Massachusetts,3322,345300.0,343491.6666666667,376016.6666666667,422383.3333333333,415058.3333333333
Otsego,Michigan,3324,94366.66666666667,114241.66666666667,115891.66666666667,126041.66666666667,133800.0
